lookback,CNN,LSTM,dCeNN+ELM,dCeNN+ELM+ASP
24,0.971185707963144,0.9696681415617004,0.9623958255284788,0.9632220061608516
72,0.9733752468095082,0.9707422567704544,0.961726447735074,0.9617766374626072
168,0.9753412864560655,0.9717239052846623,0.9582992103369125,0.9588029908211482
