lookback,CNN,LSTM,dCeNN+ELM,dCeNN+ELM+ASP
24,9.993629364264196,9.488682321567406,11.177294393768191,9.391851714212937
72,10.110812971625316,9.721398411584971,12.338807263017754,10.742035702540194
168,10.18163878470923,9.833927411682856,14.550188702967525,12.917234176931055
