lookback,CNN,LSTM,dCeNN+ELM,dCeNN+ELM+ASP
24,0.9892389345087303,0.9890227270325768,0.9879976296868478,0.9886890108655044
72,0.9892891019375224,0.988549898265258,0.9862252514259274,0.9868913046290256
168,0.9891291820247132,0.9886393087407792,0.9460456987742392,0.9569627849545368
