horizon_step,CNN,LSTM,dCeNN+ELM,dCeNN+ELM+ASP
1,23.53226864142693,26.07867344732613,35.86538182581647,34.64052574211025
2,26.823653567849902,28.415029671111537,36.6206886155597,35.544266127032834
3,29.710572296591216,31.040583170443423,37.07687458296178,36.11939241487281
4,32.16525753656975,33.07539871265722,37.43038415202954,36.49491466637118
5,34.2019114324147,34.41991097560979,37.70404069190017,36.80937124081478
6,34.94648524214477,35.39585623138411,38.04794687418421,37.16012867550937
7,35.32688720624606,36.10210898446238,38.20935691295982,37.355663992357925
8,35.60428338510071,36.63256453574312,38.36445835731836,37.56267365338213
9,36.02563676895124,37.2006638845986,38.713474773051615,37.86932349733666
10,36.59392398668376,37.84210192780543,39.19523212179005,38.309619233180335
11,36.96173978628456,38.35544708239603,39.47573428026807,38.54846020969988
12,37.51203378713934,39.04879143207757,39.74902147743877,38.82609728795345
