horizon_step,CNN,LSTM,dCeNN+ELM,dCeNN+ELM+ASP
1,145.68718263686424,258.1262714298227,456.4024222031651,440.9619001039984
2,168.5575311708867,192.66880470777403,444.20671083065207,428.6717644147314
3,184.52014814917283,200.08541576756184,435.68973805439776,419.46313212536114
4,201.8290204772973,213.9748786571739,446.2801637472148,428.8248523755253
5,215.2710282196689,226.392523906845,454.2069066652795,434.7680490650364
6,229.4734074547219,239.23454232958304,447.1602379385495,426.336721272756
7,238.3975873711881,251.1679893213637,442.02379326910994,420.82078818443074
8,250.6596128283205,261.3017359950397,443.7541940467606,422.44053520015046
9,255.2755576814082,269.5281626507171,444.68522704326585,423.2988859433976
10,263.7550560205096,276.1486274814129,458.11442254623296,436.75047457143967
11,271.32655464292577,282.17348080402536,471.47376155696514,449.813542578141
12,274.7809924837025,287.7952851028445,474.8327879406514,453.2109084565794
13,282.3862122348726,292.9747439414988,475.8399716097446,453.84896421711227
14,289.72728560423934,297.8093934688049,473.515774054876,453.342635966631
15,290.42484172911134,302.4452089114162,458.5666895834292,441.8899190999844
16,293.4596112219882,306.8431738746157,441.3909961788794,426.81158955135504
17,297.43443528770206,310.9349273642928,428.0474863801212,414.09309575367934
18,300.7249285193757,314.6546221115976,416.0267892126,402.36457353067885
19,298.8955657677805,317.6193317648956,414.4340037736622,401.39422612085616
20,305.4327202972637,319.9306605679864,425.707633872152,413.374431321573
21,303.3775494338892,322.00883559202646,436.78549985829926,424.9870977913901
22,305.31229646055544,324.3482727367181,449.4134485358242,437.013333050217
23,309.0243369929825,327.7812228522094,465.019431581799,450.7389391116123
24,310.6673894990409,333.51524694153926,469.8144271547016,454.5455566543055
