horizon_step,CNN,LSTM,dCeNN+ELM,dCeNN+ELM+ASP
1,187.40194987281217,403.0867154684853,430.849601497567,417.7908815350961
2,199.6888168545108,312.5461614575618,421.2722115672723,408.0088554373399
3,214.5347631367175,272.9663113771751,433.924122314474,419.76180492088736
4,228.4118844748376,263.3857015657376,450.57266058691016,435.32254173462354
5,243.1860371560136,268.3084699093882,452.2369714245026,436.3213760379008
6,252.95656120501368,277.3751757154898,451.7463481724356,435.4693007068455
7,262.1619296855929,285.26973306280735,456.592874013608,440.82659108526366
8,271.04155911611605,291.3334893018708,456.9342992030778,442.1581748716994
9,275.67804547368155,296.22900750392205,452.8229325595462,438.24785777792647
10,278.81176908032575,300.2642380036158,448.6167382063708,433.7873143840937
11,289.83532914483527,303.8628270655611,439.9984190551293,424.8272863113124
12,294.51523936406267,307.45824102020583,432.1498022335609,416.2556214167292
13,296.75401975008515,310.78639306040503,426.2466551717971,409.9399972176141
14,302.2566381233418,314.1082406468581,427.5557072966312,410.8080935025999
15,307.81425198551227,317.2688650208128,440.7739127454623,422.3599502662725
16,310.11743209018766,320.5166819172899,458.5165621472077,438.255171299242
17,313.1171652236724,323.59724756987845,464.8293796386331,443.4777042688898
18,311.25160523710696,326.29964871413324,467.7286515312016,445.4902179502359
19,315.8719066494458,328.40143579775787,463.8663751968942,441.4853401010958
20,319.6284241903344,330.095392620467,453.1138324647256,432.0807559632733
21,319.6538272615763,331.4868620427142,444.2461601266,425.4717232201581
22,322.6449440250637,332.9454894330553,440.27181228553945,424.2011411721811
23,322.7270564616616,335.16318695168457,439.51465140490245,425.8622197966539
24,325.13241118234515,337.9883421888632,443.6865032300814,431.5445801813325
25,323.71180577541,341.2038255020477,449.22210374306377,437.818852342014
26,329.3241162419562,343.48060823837795,459.9209349314586,448.5481107288234
27,330.8074251389245,344.6517672152964,472.37073342238784,459.7609145194013
28,334.2673519431742,345.0058821686467,474.9221371612499,460.3937754736121
29,335.1967980823157,344.8802183791272,469.7882287826104,454.5760485206598
30,332.65809414937087,344.4834128270175,465.617229324588,450.86421883169663
31,338.33967970923703,343.8704287581345,462.88889415867175,448.75178377832606
32,335.26477485563373,342.8651559210465,462.90841077082393,448.8820922475093
33,334.3468521212701,341.6030084703132,474.4340745713183,459.8391746126664
34,337.4306417885138,340.4109756686898,490.5020114605789,475.4063411545865
35,334.2650498180819,339.54886968027813,493.001215162011,477.8921345038127
36,333.7038001343914,339.07030737012707,486.00727359014087,470.5600946616679
37,331.5011778751104,338.8113233998213,480.8954370697631,465.1506001956866
38,331.53101517814173,338.5908609707016,485.0483037101271,469.20902375141407
39,332.12342725447854,338.5278089894073,496.115046000518,479.40940545799214
40,339.13960754661457,338.7092659971805,500.758947289531,482.8843919519341
41,332.80025115400747,339.0268749985308,493.2049087428152,474.00141540801206
42,334.3071695227441,339.489601631646,488.0015550735039,467.49608496026445
43,339.5879351123868,339.86909279955194,479.29150143964375,458.2085435717692
44,339.6608010184236,340.1519510259872,467.2310482701972,447.0261424566099
45,343.99987532582406,340.5519530377216,459.9018838687274,441.65984746089
46,343.329853091959,341.23122179512325,460.0979294587282,444.4230198582666
47,340.80760707965715,342.6169130673099,459.01337957795016,445.6209528704158
48,335.2601885755166,344.812925778576,455.7110975942655,443.43323458789473
49,335.5741156820516,347.2073796724804,452.5199804393712,440.21446771932784
50,337.7896408462715,348.6687705631602,457.8138202309002,444.845302589324
51,339.47835867304417,349.03772214662035,473.0103885076183,458.67687990692485
52,339.1952411083658,349.10528572501937,482.08155409036107,466.3376063737138
53,343.1678725476872,349.7165189082966,474.69064615612297,458.7649806264421
54,344.4121758830549,350.4777894494412,460.4586128201703,445.2624942682905
55,346.2713172822744,351.1875361147211,449.5707352311165,435.6903588555042
56,346.3457824378347,351.5768455130443,446.9343849142859,434.09986629258486
57,340.2849519211344,351.84612026837283,454.05660614100793,441.0938042074302
58,342.05499841165647,352.3384694824441,461.76200658216817,447.9656956039544
59,342.2378719009492,352.99020510879245,458.64112875317,444.100940729624
60,342.8313239695366,354.0415891896925,451.4711335894461,436.3738211798323
61,342.6835360660759,355.2705271578898,451.2131320237088,435.8610389813198
62,342.6560070263062,356.4864217342787,461.8736937437912,446.1588510507709
63,342.0988288603101,357.5845048826638,476.7367337955556,459.8109509002808
64,341.80355552842803,358.77672433211075,481.1767776040404,462.7974036682753
65,342.2606943263445,359.81992849943464,474.3577410497203,454.5383141714269
66,343.2902722412301,360.8104218990668,472.9962881451668,451.7551377925142
67,341.3312368481847,361.8501293101739,475.1920511541605,453.2023158312217
68,343.7313458940287,363.1679611710935,474.224002285514,452.5703133400245
69,347.2908305775727,365.1201740773724,473.2451198583804,452.86696838549045
70,344.65658529545544,367.8789420101344,478.6587673956613,460.6031268788429
71,348.29583058251325,371.80739938258375,480.6256757239968,464.97136749780987
72,351.1480294096368,376.910371089588,477.2151785137135,463.047227698238
