horizon_step,CNN,LSTM,dCeNN+ELM,dCeNN+ELM+ASP
1,0.9955929612662864,0.9852310988794224,0.9623921140404148,0.9625117826623104
2,0.9940551686972796,0.9911121987256276,0.9610151691255876,0.9611129927487644
3,0.9922718943886408,0.9899165125823094,0.9593939360513052,0.959460164023784
4,0.9903769275352738,0.9882672574221882,0.9584454565599244,0.9584810085266184
5,0.9883286722714116,0.986802581076552,0.958460746207094,0.9584765930414678
6,0.9864298491489064,0.98536465274524,0.958840805020346,0.95884920742238
7,0.9848930566148384,0.98397043344164,0.959224636881888,0.9592329756712862
8,0.9834771944819384,0.9827331640106106,0.9595990716405496,0.9596103291064756
9,0.982625208701012,0.9816580137286104,0.959717995688729,0.95973266362122
10,0.9816060731376244,0.9807025434707464,0.959292345525734,0.9593091683054084
11,0.9806702454621428,0.9798204277237968,0.9586559228875988,0.9586738901170014
12,0.979753619805841,0.9789675306768052,0.9581420748658648,0.9581601878120758
13,0.9790109545263728,0.9781519997918334,0.9577504307668944,0.9577670055801748
14,0.9782031591236188,0.9773826134638466,0.9578613745892042,0.9578752549589378
15,0.977408621603299,0.9766805971106052,0.9582384273426908,0.958249557287485
16,0.9771065970109092,0.9760451461847128,0.9584157514090156,0.958425563115027
17,0.9767047533392532,0.9755007842270672,0.9584473629288937,0.9584592300729308
18,0.9763313978502404,0.975060676155408,0.9586290746925276,0.9586498711585756
19,0.9760309298977828,0.974735169237851,0.9589963737334704,0.9590363566804474
20,0.9757580131992634,0.9744747377914362,0.9591276665464974,0.9591966660357352
21,0.975211714786052,0.9742261739311732,0.9584189891146866,0.9585192125663942
22,0.9750274442798214,0.9739258671812072,0.9565326146540326,0.9566559098776825
23,0.975252709372392,0.9734685613678574,0.9540210707571172,0.9541519378781242
24,0.9746169734844404,0.9726822551499968,0.9513390086917144,0.9514694243005776
