horizon_step,CNN,LSTM,dCeNN+ELM,dCeNN+ELM+ASP
1,10.23331201557364,20.94297269017728,9.338054665652258,7.351896063458412
2,10.374760251719636,15.142525824757586,10.258132950827044,8.288622565283559
3,10.44960025246716,12.505889964349594,10.959324278005363,8.941099631780256
4,11.019892553221023,11.512316896794063,11.478476975838442,9.435323145958526
5,11.29016410340303,11.037919614805318,11.773146683678156,9.774004712624244
6,11.52974325921523,10.687039783149936,12.028997284908144,10.038047088320877
7,11.626892618501271,10.559292806440991,12.206697552664275,10.212776683370103
8,11.657554509397665,10.704462277333525,12.33062695591497,10.332635469277168
9,11.78828121690847,10.896805613159176,12.440338138307782,10.485853016314362
10,12.099521755954813,11.018550782240466,12.600306812085012,10.685685630530314
11,12.093983252401337,11.05675763386674,12.703905336896904,10.791739917150435
12,11.956116271855818,11.072865043481436,12.832178107411142,10.879944648756396
13,11.877846364634165,11.072562241143846,13.001976087664683,10.968781396201113
14,12.107365029516416,11.089438695232756,13.147390854617868,11.062750276493412
15,12.251449790753394,11.122811504378047,13.183208345217505,11.121071632351088
16,12.25458956308737,11.182292375708728,13.229403422019606,11.20626010850746
17,12.096355699866075,11.245952653423195,13.29055997523117,11.269871069687133
18,11.973672935623616,11.292474426724288,13.337847902246736,11.268164843983534
19,12.401661403417169,11.32042456764952,13.337494563830989,11.293923657579308
20,12.515863361149435,11.348634188650848,13.38737005997033,11.367558168596885
21,12.543987940334487,11.356816296120028,13.473183050628387,11.47142343231617
22,12.38702314489112,11.33619945934075,13.475625740322522,11.531440703496
23,12.132982869597278,11.311634835185208,13.416794833979546,11.51558354451451
24,12.345411767587954,11.328906701760596,13.318720416617378,11.446822463355456
25,12.235340432799868,11.414189459414528,13.38548451003548,11.482609763628728
26,12.194870072497814,11.536869636554703,13.544659409237902,11.567614604388146
27,12.232187225793298,11.64578225941041,13.646209892957648,11.618000101000042
28,12.613825436182315,11.71964535536325,13.742135714471894,11.719267183928531
29,12.98915981820092,11.749352856097127,13.754685337629637,11.797948467458992
30,12.935747559912448,11.73418726768254,13.765139380518178,11.864767267560104
31,12.578291653317018,11.703831085008522,13.85456067004693,11.941048138529652
32,12.33443577683084,11.670088968499504,13.946153983043253,12.025848721719395
33,12.7936717040986,11.64099448854357,14.027847625754438,12.130876602732071
34,13.200755866764563,11.634198513473793,14.112137521403993,12.237040956319076
35,13.125133509855118,11.6585876626271,14.194464989453955,12.259834704839632
36,12.791581783973037,11.690773564161717,14.31518650261416,12.286604528850525
37,12.485701386495998,11.74076380315433,14.504000169034825,12.389508232435231
38,12.593473391651491,11.813684507951647,14.675263698492882,12.49596218431598
39,13.047360001330611,11.91005800468035,14.71423848692652,12.53594165551235
40,13.105241451133905,12.03167610870933,14.729196684984888,12.57420418766669
41,12.977860340051045,12.167020404939525,14.754034114210096,12.59125554549575
42,13.049486839611095,12.282204834569624,14.692954378098618,12.538191213652311
43,13.184403480716613,12.376140584005247,14.59257675995852,12.485517228224246
44,13.436920388439194,12.438382028453114,14.542740159926709,12.456810354436405
45,13.341234324277522,12.47083239430288,14.548686653308604,12.522387302710136
46,13.123343392194778,12.467132665214065,14.524482786064407,12.56894162579245
47,13.140656455111946,12.457628844236632,14.50126299935549,12.59736888444106
48,13.011707716472008,12.46260549684584,14.566686308269183,12.65002749435224
49,13.114457680206776,12.514043870930758,14.668659037193292,12.706580364705731
50,13.271612494941422,12.569808419225913,14.675862175849405,12.691413577982496
51,13.362469668366607,12.601121769200695,14.669916610899636,12.66386186724366
52,13.750248090608313,12.61443255273042,14.75323482057084,12.717515784052264
53,14.11988638652918,12.593823952544124,14.789496206507442,12.74455839118034
54,14.177102461604738,12.543162867403147,14.791109847204964,12.775028542656486
55,14.192913075739884,12.48786586106996,14.777099251496344,12.79315918618712
56,13.54526083942207,12.43825026818608,14.799821078335716,12.842266853975412
57,13.680445027000616,12.383678290698576,14.815052748083462,12.885382435951785
58,14.005924578419393,12.346899302385422,14.811478955423752,12.92895938052802
59,13.839423477056318,12.34234911494382,14.883570730329568,12.978493607206854
60,13.666235435278878,12.355113140496403,14.960534068114798,12.995245815797672
61,13.1293694419862,12.388463791714468,15.036139336249786,12.998014530688836
62,13.294260254427382,12.445651438653872,15.05649230148146,12.973389872244974
63,13.78708081232523,12.53526586700702,15.055557380862515,12.946940151631432
64,13.802824548430172,12.649007795134258,15.03467148991998,12.949477296627014
65,13.588997446715563,12.754944665641508,15.021761886044285,12.974491516329064
66,13.583094473261385,12.851813929227712,15.06475629447871,13.03866110596232
67,13.712768117257216,12.93005525419935,15.149103306790929,13.105180243815695
68,13.912910032434027,12.984898905642623,15.22432508201586,13.12924437294991
69,13.990367316934634,13.019137839508566,15.24089057843008,13.15870184842403
70,13.57933821498481,13.05044014001351,15.15118832829487,13.164609445007668
71,13.405291204965032,13.098074545325874,14.994633172517371,13.113323877500422
72,13.503930706858506,13.174582166654629,14.928252658184324,13.05675919214705
