horizon_step,CNN,LSTM,dCeNN+ELM,dCeNN+ELM+ASP
1,24.92951178494143,40.574346724067226,28.506385060705952,27.4456059439266
2,28.614356849231065,32.484460588356306,30.86737848557648,29.950338357726043
3,31.380821174618667,33.338811951533984,32.70702737482461,31.843670765359622
4,33.41546773905883,33.96914124938396,34.01555061053034,33.16444674498191
5,34.54443117195829,34.66477048623187,34.850746917470296,34.03577125729057
6,35.768358822911686,35.56019784244324,35.65156684301265,34.85527348511899
7,36.39912898253952,36.317434819639615,36.17263294894444,35.34105681397519
8,36.69346368069424,36.862147230685096,36.43374213010406,35.56535528427605
9,37.30431103999918,37.23204970261644,36.50807379333671,35.65878447703086
10,36.95627694005466,37.50389029671942,36.66839533949729,35.8692097998638
11,37.69676860459489,37.65224995275844,36.82275473086246,35.99422221824206
12,37.99926227158754,37.81295067361837,36.98222463167087,36.1584725106804
13,38.716525755001015,37.98341317834095,37.1368747547785,36.31607208934012
14,39.21164919833733,38.23450696758922,37.2636519587688,36.4312553042984
15,39.30607379804088,38.54328298652496,37.40005672915475,36.55621696467529
16,38.66277032447752,38.88269465111952,37.700351975002505,36.84267627042962
17,39.15033268263,39.16099379431321,37.95185632555264,37.0726179079657
18,39.43328184741536,39.359208817082816,38.06721871442538,37.248658153074224
19,39.33342519853936,39.45071577157047,38.10249995392192,37.354002508398494
20,38.672300063291694,39.4233812483941,38.122703915896246,37.3765806916673
21,38.96005184639451,39.32472631968574,38.27686130875938,37.523782978549065
22,39.32042574548722,39.29283769861338,38.567394700388775,37.78236136146538
23,39.46289903495958,39.4624906029325,38.57207296061677,37.766176837161
24,38.49993042473479,39.97142074140812,38.649711306141896,37.81474207254246
