horizon_step,CNN,LSTM,dCeNN+ELM,dCeNN+ELM+ASP
1,189.3486693740033,421.8824721443304,417.7509422068969,413.3275410045562
2,202.2462563365624,333.2817561538538,422.0306942739453,417.7984014921091
3,215.91118725172905,288.8800520454776,426.4935382186706,421.8028747614177
4,229.81524704769157,273.57650500634975,428.2495623055588,422.5704949781626
5,242.38676134196496,275.1771211403535,426.9148682237354,419.9954458948482
6,260.8750451984626,283.4861601924176,426.9646563399358,418.8641550912093
7,269.9015228127191,292.611934837622,430.089128133056,421.0949428535327
8,278.0300784152548,300.58155632421483,433.1723040781756,423.7833486972155
9,281.9043425940011,306.9792266080628,432.8023046446599,423.6367858029563
10,289.0499646416622,312.6170108013846,430.9013910408001,422.5659537604676
11,291.70781803925007,317.84543469218613,430.423111404872,423.2514816292048
12,296.42112157804604,322.7006228234728,432.5624190643418,426.4139513507536
13,307.0371846761611,327.1124692768992,435.1079301633972,429.5150838955777
14,309.9715972340193,331.03644656465497,435.6713072727755,430.10920243245744
15,312.12103997794424,334.96142945311743,433.00174473954297,427.0571666411232
16,316.33031316505424,339.047633367875,429.2680257131942,422.6182287126014
17,322.2330981142736,342.9482701026781,427.4355183165717,419.86508611170217
18,325.5246360539685,346.4909268121393,428.8870042030821,420.3757298146929
19,328.9910560016981,349.33751264377435,431.0455533895873,421.8544576685335
20,333.5977579770165,351.5352416720284,432.7197049688312,423.3305855719012
21,335.79200618847943,353.1279828989195,434.7084084432244,425.7142054226626
22,338.6189415063492,354.83495931325,438.2497269434296,430.3235533680941
23,341.7893131690886,357.42158131601803,441.45495838523647,434.93096802331314
24,340.9412514524913,360.8394271038973,442.7466942032713,437.5142349514503
25,342.61416225731153,364.5465940550904,440.48707202357895,436.0773614521508
26,347.3066178519876,367.9348364626712,436.74259897779314,432.517709789872
27,350.68645838408474,370.67127200929446,433.1043250453735,428.41043707292096
28,352.4510316073508,372.8281323292471,429.8346146954329,424.1232522848137
29,354.4995742773266,374.5787983635067,427.99915759389023,421.00223797757127
30,355.4353181652623,375.7734755164356,431.410333284982,423.18111738838377
31,355.12152087316645,376.2035762985744,439.8508629585633,430.6822725214555
32,355.7530790795737,375.7859549099289,445.2528770451795,435.6497031699316
33,358.254525674182,374.51953540669854,442.434863227176,433.02341641305367
34,361.5577379599052,372.99717112839113,437.3873755652924,428.79340411686223
35,360.23220575726083,371.3325150084037,436.116942747136,428.7037142802045
36,358.59589628372606,369.6148247500944,440.0137495018965,433.66957468872687
37,358.79824118669626,368.0154414928225,445.27006447305473,439.5441422981058
38,354.5675670926561,366.6049078573551,449.2603983000735,443.63121602237135
39,351.3000034868326,365.32409675754144,449.3314548392484,443.3732897052498
40,352.8631093421831,364.237700561671,447.0163663408403,440.37143081166505
41,350.75721937230713,363.3196961648053,444.752669242837,437.174090069538
42,346.94110446847543,362.2844259417427,444.2607267078546,435.7151037117012
43,346.80489390194657,361.1962132980201,444.5560512482216,435.307326177221
44,346.51550009006706,360.12555331695785,445.8822900691072,436.42466813977086
45,347.3517086293785,359.1556042851826,449.4884306015611,440.4261624810866
46,346.54427952780503,358.603057217716,455.65781998206353,447.67821432119257
47,346.5764749374562,358.7825582342345,461.40312444186,454.8553596579671
48,344.73157661772524,359.9147638635631,463.2566630394881,458.0371217479908
49,346.17197352768744,361.6344649015282,460.54102684067016,456.171714175741
50,348.7382782884767,363.1854798886994,457.411553874364,453.23379359350326
51,349.1686379449544,364.78078518776505,456.76797795118273,452.1075767105724
52,348.5497774320317,366.2391800887932,458.4611763406784,452.76145898391405
53,355.2897459886179,367.47621750163006,461.7138552014137,454.7052003578002
54,359.4386390998914,368.673739573594,467.40827948882537,459.14751334265634
55,358.15530842889984,369.60378165253655,474.2143059097109,464.9938505148231
56,367.71073472455487,370.176816904966,475.5033094608463,465.8265820365689
57,366.3112094659784,370.5477728732286,467.0893561324996,457.5811725723895
58,367.4126037973463,370.9499185292645,454.7023186854112,445.98293390336033
59,367.72271526973407,371.5087550539332,447.09457431435214,439.5238284565225
60,369.2635027289496,372.42108582361897,447.0334112503624,440.49370003426384
61,372.79235225104856,373.7186710455569,453.0781304046128,447.12151425568425
62,374.4358619636965,375.2931039824595,460.83769743147104,454.9588839652548
63,376.6177985942482,377.15359446992073,465.0188780611635,458.8126600594509
64,378.53421125361865,379.3673885238776,466.37836345686185,459.5189214607984
65,380.39918892658056,381.7527800189862,469.2859786832639,461.550985955705
66,377.4600734351424,383.8711091579116,475.90124611867833,467.27428736460905
67,377.6405483740047,385.5745079241601,482.2899015968852,473.042255860296
68,383.7904077508615,387.0888848271273,482.4447492821893,473.0688968835988
69,385.7670781003888,388.7397767095236,477.1686714570733,468.2659959197644
70,388.7734647863465,391.378234691183,472.5980922367063,464.843315501436
71,390.09888207363207,395.3708117081106,471.60110134615945,465.3301612589242
72,388.8899488233608,400.5476007987281,476.19589058806673,471.2839238340042
