horizon_step,CNN,LSTM,dCeNN+ELM,dCeNN+ELM+ASP
1,7.92805413845552,14.07373223776161,9.062057717602023,7.485982397236096
2,8.812543874483337,10.669222765339414,9.696905839424383,8.168469804110421
3,9.758601157771354,10.325739207993314,10.261530324550122,8.718917379905703
4,10.369978069407896,10.240600132517894,10.703541191196868,9.133531747276937
5,10.848123667857122,10.208447830266246,10.95838388400237,9.390963915389264
6,11.335842484856231,10.359510404479384,11.227741483875516,9.682952103111226
7,11.471438044588554,10.575727626893809,11.501438360025665,9.931953874063428
8,11.36159889672079,10.756064106735304,11.684543609858752,10.060448487090431
9,11.532374967018386,10.856121258461313,11.7084192568524,10.097010476035182
10,11.478383679188088,10.89298763096416,11.741492256594611,10.169883760618225
11,11.734985705388189,10.861706277495616,11.877263811818572,10.265669537691162
12,11.700985124336611,10.83327951339881,11.946344431817671,10.329250643363544
13,12.145586861780364,10.846879122317358,11.98686299052684,10.376691131119326
14,12.171926419502338,10.945896137252356,12.098176629281951,10.476845800896657
15,12.114008506479372,11.089612663051303,12.214033931211883,10.573039153107464
16,11.895969622234668,11.242685198322388,12.34557344253057,10.695848958293322
17,12.245982117355547,11.36726166932631,12.475200453253548,10.776402211598642
18,12.361484933983933,11.45922967278877,12.44145517612923,10.795937293000687
19,12.484318930217256,11.493177276511172,12.451284584472823,10.875739015336851
20,12.013798823245368,11.454788021831842,12.47123564647082,10.90868539730371
21,12.40680483231885,11.359094275276815,12.535752433849884,10.960215501360342
22,12.603958470695638,11.298654075228734,12.707473190598856,11.102423312666351
23,12.780442528047594,11.338604343688582,12.782272993747426,11.154158845219518
24,12.175595831867168,11.555429523654905,12.854454626615077,11.184074726478098
