horizon_step,CNN,LSTM,dCeNN+ELM,dCeNN+ELM+ASP
1,292.1229996331619,596.542762260605,611.2415637838961,611.0729598497279
2,309.5677537496613,468.8832203654312,614.791791810785,614.6401109735476
3,332.3567376731748,413.556906351857,618.0755373257592,617.8928618814458
4,355.79891516866206,404.4825170512624,617.2186645852172,616.9587669799992
5,375.1152792347491,417.6624783419168,611.3920941284194,611.0157694193465
6,402.1190229440304,436.9248333605672,607.6325388283946,607.1252919660161
7,417.76539433954827,454.1559390399128,610.4059889551739,609.7890284979431
8,431.99851653390937,466.997148362282,613.4551937937008,612.7866695389622
9,440.4792647363267,476.5434729879185,610.8109571637708,610.1674461466897
10,450.9589504349566,484.7139082019369,606.4162261176606,605.8731167208098
11,458.5859805282972,492.5547798265361,607.7151887881442,607.3060781061747
12,467.62488349424814,500.0535457200124,615.9292939955872,615.6266025918025
13,481.4114136865356,506.7631908003889,623.6979042496424,623.4475773818007
14,487.2469828958414,512.8595889729218,624.169625377932,623.919260250325
15,491.6056958681833,518.5609173231085,616.3531748287247,616.0628280924191
16,497.6347198187016,524.0984198087705,606.6202440355548,606.2595329382907
17,503.8906920687725,529.4333074523541,601.2602379780773,600.7980739836579
18,508.10210877544296,534.3771875094907,601.2696466040328,600.6924269498608
19,512.4867732855777,538.6745456799275,603.6561043306436,602.9912900089554
20,515.5759350618682,542.3905162736035,607.0460435500903,606.3566030501556
21,519.0338651344141,545.4891339213067,612.8383558903311,612.2046772243797
22,521.221675747095,548.513569052291,621.4955869077272,621.0002302333537
23,526.8480528752954,552.2404605588827,629.0213636013976,628.6835486337882
24,528.2940280902355,556.8282706422573,631.795756910063,631.5769359038184
25,528.8511420399715,561.8048223979242,627.7940394767918,627.6363559498817
26,533.9197941868343,566.3063152362301,620.5479077069031,620.4011491110957
27,537.2590070256858,570.0203066380418,614.0578308417241,613.8759827842792
28,541.641872061717,573.0573892346538,609.069733695629,608.8052844832914
29,545.6494757878037,575.4532742347425,606.8541707345172,606.4681021014111
30,548.2103987144686,576.9639110604595,612.1023661630696,611.584146098679
31,549.7757859449323,577.3755481436078,624.3219161512907,623.6964105610323
32,550.3261500354463,576.5769063421232,630.9799080829233,630.3011687755221
33,550.9622419341929,574.8767858674152,625.142394945614,624.4804435062559
34,556.9563025994685,572.7855182464209,614.759161820023,614.190253743602
35,554.58418998207,570.7108775873276,611.3457174286644,610.9113404800016
36,551.5779496453135,568.6071144637533,617.8967994898742,617.5756135229848
37,552.1490625834989,566.3920666932337,627.9830944965889,627.7226209334755
38,547.3900928111436,564.1731056587332,633.5510667571515,633.2988203020519
39,543.7290464957999,562.0378428632736,631.1379025950625,630.8532724796279
40,544.6570157847676,560.2713276356948,624.7134330105096,624.3638287143613
41,542.318422158122,558.8609481301013,619.5116257124503,619.0619885038079
42,538.5997981755152,557.6688641191398,617.9678281040963,617.4010579268248
43,537.9987516555428,556.6308394986582,619.1647394632773,618.5072022930863
44,537.651561591619,555.7255480197499,623.7148889425691,623.0323088654811
45,537.450612011303,555.0124855694605,633.2844018944858,632.6601298700915
46,536.2916908354371,554.7782524461495,647.4601942380617,646.9767737238252
47,537.6366991327936,555.5725984800089,658.949850006452,658.6240521675601
48,535.792278709929,557.5586288119346,661.5104295579038,661.3020303438848
49,538.9399237418863,560.2301027976774,655.3022746282303,655.1537615135954
50,540.779742095334,562.5902664696416,647.9594370232596,647.8215665246361
51,544.5722389756945,564.6447255031466,644.9566160760171,644.7851763773748
52,544.8643818098599,566.7884257829943,645.8070688642371,645.5580215171018
53,551.5411435310403,569.2352542763596,649.6589373129908,649.2970802407219
54,557.0521438855781,571.4452828745214,658.4989938287164,658.0144052908196
55,558.5592310571716,572.99338741244,669.7592881830885,669.1709725195337
56,569.8661124888268,573.8451621051057,672.0597164004523,671.4142039225495
57,568.2275145908291,574.5162732050231,660.0491672706665,659.4108945346893
58,570.6159486177048,575.5380146457485,641.0704422620777,640.5106189080176
59,573.1471225539381,576.8161463228429,627.9369468962658,627.4978382124599
60,573.934837124643,578.4504198382599,627.2419955315363,626.9079635681882
61,579.1074522887491,580.3045402830045,636.4316839867031,636.1557735308177
62,582.7187460890414,582.3250707890396,646.3209325477245,646.0536197524407
63,581.7559754232664,584.5181679812462,649.8091851131643,649.5120080157737
64,584.095924044029,587.0583054315889,649.3721699273514,649.0158077169438
65,585.1033631211329,589.9132693051455,651.6019335041805,651.157601036708
66,582.4673031322052,592.8255707204111,659.2303850781498,658.6892033462246
67,581.9272745428503,595.4755955479816,667.1999878862264,666.5903093365608
68,586.2024179550244,598.005662600857,667.767418258838,667.1418861980561
69,587.000406275826,600.7047447362739,661.9396776480897,661.3647012398324
70,590.4973041141733,604.182068232287,657.3376994606406,656.889048788604
71,592.771889526908,608.9315394978375,657.5145615535611,657.215035492313
72,590.8869881575786,614.6571210181244,665.2572469680271,665.0725589454174
