horizon_step,CNN,LSTM,dCeNN+ELM,dCeNN+ELM+ASP
1,0.9973385247986696,0.9961988405920458,0.9854355411788892,0.985588766588923
2,0.99544082856829,0.99468165828653,0.9841511675365142,0.984320894208194
3,0.9934973751326216,0.9928075743866708,0.9825543590325678,0.9827241752397632
4,0.9915556934732236,0.9909072049382828,0.9804960210214836,0.9806902725201854
5,0.989508479568097,0.988943702117909,0.9787164292028938,0.9790104557899202
6,0.9875358774741284,0.9869633537551096,0.9777689344077836,0.9782345255726193
7,0.9855147833158396,0.9851839503060944,0.9764145971618774,0.9770141734440624
8,0.98428499517058,0.9837629501003928,0.9744201590412434,0.975111994846198
9,0.983193787042804,0.9826410833621811,0.9713574984614248,0.9720903119526408
10,0.9819318679029896,0.9816810635414948,0.9678331200214438,0.9685252301520506
11,0.9809246502804708,0.980726243257646,0.9662795918505778,0.9669006163430688
12,0.9796280118220038,0.9796159603932608,0.9648282719069716,0.9654849119052182
