horizon_step,CNN,LSTM,dCeNN+ELM,dCeNN+ELM+ASP
1,61.26092256367651,67.39529792706269,62.04367917781099,33.53523524181882
2,63.16387437995561,63.99150381176,63.61234354519232,36.21028145918184
3,64.41435400317413,64.26192468336228,64.74221796137006,38.25691392128675
4,65.2142018666521,64.7120966141584,65.50444652279177,39.504574397640525
5,65.9600799918341,65.09652184295345,66.10338813810202,40.38942720708232
6,66.4595880043298,65.61238753941147,66.70269791226649,41.241750015232206
7,66.95592806900748,66.16425441221875,67.32756722403853,42.26810200469333
8,67.31789073625485,66.61280324264618,67.68770605248581,42.91801950122037
9,67.74061959336137,66.94921308654885,67.79369927741563,43.31057899314323
10,67.80966080680577,67.23586273128929,67.9264967922019,43.724949537278064
11,68.01554285637341,67.37956413906754,68.08736092319256,44.01121781856244
12,68.0371129876645,67.50190777609178,68.21523752563644,44.22125526647469
13,68.2264963917964,67.62497559511314,68.44192357934769,44.6819093222698
14,68.35503595851182,67.84183994155694,68.72542745440954,45.071152291729696
15,68.26310632312368,68.00689228192674,68.87103571670067,45.20210895767894
16,68.09514500814127,68.12526134151364,68.97721482877238,45.436323164041305
17,68.65498895128293,68.24160583538,68.95821653402326,45.18444436758243
18,68.69050081131688,68.30063781586631,68.84208390166194,45.24862037696452
19,68.6709417753542,68.31543825692957,68.9981697009545,45.92371923805793
20,68.56439531931132,68.29790444444474,69.1141516059837,45.94789157314862
21,68.7178096807905,68.23040138561292,69.18404447159446,46.19300338128727
22,68.80281256061258,68.2149815491223,69.26580754633711,46.68526161464971
23,68.78757803529776,68.41361050894227,69.44659906803916,46.66383731255646
24,68.7712062793402,68.8543335562132,69.79276686725055,47.183526353383286
