horizon_step,CNN,LSTM,dCeNN+ELM,dCeNN+ELM+ASP
1,0.9968734510705642,0.9949992692359076,0.9589678384112512,0.9593591524150604
2,0.9950518620364792,0.9941080598947944,0.9602980312276784,0.960637953779222
3,0.9930277000756778,0.992343051052658,0.9575379641203136,0.9578972588459048
4,0.9911371874444748,0.9906688834576636,0.9572356961759456,0.957712814001572
5,0.9895200048518356,0.9889208090715392,0.9597018030193122,0.9604055546545964
6,0.9878396976135736,0.9871754373643729,0.9611612750782382,0.9621096357110708
7,0.986582120977752,0.9855840240272516,0.9613140021642996,0.9625817754827194
8,0.9854984220491516,0.9842431224490914,0.9602118993222508,0.9619510708129214
9,0.9845527318117432,0.9831271928683986,0.9582816358294128,0.9605959509981956
10,0.9835192230750835,0.9821513738113482,0.9543244721088026,0.9572367155348718
11,0.9825034301238764,0.9811638043116304,0.9486448770441892,0.9523495806694828
12,0.9815146295176576,0.9799653615498376,0.9441015586129132,0.9488507449720684
