horizon_step,CNN,LSTM,dCeNN+ELM,dCeNN+ELM+ASP
1,61.84312317625138,73.81940884926884,62.08747390979216,32.6033953768281
2,63.56100988478131,67.85765833592478,63.9655092821563,36.08678996744723
3,64.46015073674035,66.50685327159762,65.10515694361408,38.19213168672063
4,65.15498226061709,66.48843502855465,65.9614942859707,39.48379806006104
5,65.75705509046615,66.64371516161786,66.54833262343884,40.6721036864202
6,66.33047865973305,66.76920222866197,67.17939579617072,41.5641261216266
7,66.78657116385925,66.88121273827328,67.6638440948998,42.18306824597053
8,67.24691982159928,67.08161483678131,68.04395039351283,43.22935936520002
9,67.50488300194417,67.29928580818437,68.36722028039546,43.69252529614388
10,67.90872368100327,67.48117968483335,68.5930052992719,44.13683980068189
11,67.92801946331669,67.57013392520001,68.88404434961458,44.3620916964714
12,68.02026716243148,67.65668421071479,69.16619392595022,44.68938520005544
13,67.97498828249357,67.73520224662326,69.40114012157352,45.02757138113896
14,68.16131569376958,67.80519022730218,69.58644316161006,45.28869424676557
15,68.43428703625926,67.8737686696008,69.70646450343872,45.73535813780848
16,68.48084700625404,67.96995091571998,69.93397020088075,46.037311142951
17,68.35387361314062,68.06019177445052,70.14646049131046,46.590284247963645
18,68.26116907886203,68.15204003577068,70.35629431896305,46.74378614686962
19,68.34695160656564,68.22947947031707,70.48507633101916,46.705855116531794
20,68.48205526932199,68.29754312484258,70.709536013133,47.33745272566449
21,68.64431389518232,68.32763342669831,70.8897461904564,47.41648213844656
22,68.800070207192,68.32802438770739,70.99993138565176,47.63931745494561
23,68.7948779267749,68.32805772936672,71.1002511836259,47.736335263989695
24,68.77234664671458,68.38514663539407,71.11766308878786,48.09909762842212
25,68.88924455311844,68.47987176566149,71.09373756631814,48.07522352097547
26,69.02648207681911,68.5905643263405,71.12886938199897,47.98423184295791
27,68.9650488328804,68.65100489091532,71.11252309349709,48.25412995855118
28,69.02080536022333,68.71731461951458,71.14708494901302,48.36342591814184
29,69.25167106263825,68.77702518317551,71.24009460766896,48.49493541114488
30,69.52384596675113,68.86410711917496,71.29002945777864,48.757011121882734
31,69.5335689748714,68.93356933975458,71.36351494286488,49.02221765749955
32,69.48707305704849,68.93431842535713,71.33390993289096,49.08005583915004
33,69.88129991474081,68.97758605655123,71.42847449431011,49.45367190974317
34,70.05360247811466,69.00351115948024,71.57105776089165,49.7112069416792
35,69.91690298629408,69.04002022584545,71.6274388320069,49.84176760431123
36,69.72963102224935,69.06574407269018,71.74050364865946,49.81446057044775
37,69.93963381630482,69.08814980663554,71.87542656838517,49.91055363178833
38,70.00240502275693,69.10251671155378,72.0303864410723,50.06754665915104
39,69.88818125408974,69.10578274772487,72.19369752191552,50.35042957213663
40,70.05818469867606,69.17427128789187,72.32842572225029,50.62860456009414
41,69.96442627035783,69.26342951732849,72.3674536950608,50.58253849743033
42,69.92588417048567,69.36592572134678,72.43721911343174,50.074011846310384
43,70.11692840606952,69.4462030468964,72.45557436825634,50.15926556496818
44,70.25434649174768,69.51509739750684,72.4901833293034,50.30484266029491
45,70.30729905727173,69.56624338646597,72.53888652213651,50.795010132496486
46,70.19583384155172,69.60678070406134,72.56713071273812,50.81134131533703
47,70.26238606732866,69.66424740313323,72.54605344109302,51.0220304188733
48,70.11777080274226,69.7310808868479,72.51217330998027,50.89059435122518
49,70.23657316638213,69.83807676195227,72.46310478666076,51.10687482538412
50,70.3195779900042,69.94425205044551,72.50330018121045,51.04435854145859
51,70.08227479432165,70.00894362225495,72.5366899148095,51.31437265072751
52,70.29743723864082,70.07780992260848,72.5586223460826,51.30646220204428
53,70.38392287591239,70.14124508473994,72.43871316260389,51.131060221581336
54,70.50650133467639,70.21199090141185,72.39316473805843,51.27553157402869
55,70.50053643462554,70.24810878145665,72.45867507805144,51.49602313918529
56,70.35758062346244,70.27203488370921,72.51176437203742,51.963905436147286
57,70.5244395551448,70.28155289301556,72.62819863378131,52.2095108809296
58,70.72873699701763,70.26520473887923,72.66346835632345,52.264193730957466
59,70.82574212752782,70.26082669256041,72.63337917488505,52.47754412586105
60,70.8992695560815,70.24708863100132,72.61148119953582,52.23010365394275
61,70.66322242246265,70.25447029123258,72.64212052648072,51.88509415336776
62,70.6203789039779,70.26235345984388,72.7793888692495,52.01003711141464
63,70.94563865285274,70.26358592684853,72.78812330305696,52.23970366791516
64,70.84089228569438,70.2894707488865,72.7813554188424,52.41090070011193
65,71.06682457170025,70.33505344767345,72.67537201902827,52.49275400274392
66,70.9462428728821,70.38173925769388,72.75539927100387,52.52148222417583
67,71.22252829389356,70.4151959057627,72.77616906767034,52.47732493959213
68,71.51805773040263,70.46009810050624,72.81545109429425,52.43118037547859
69,71.37398194049669,70.51667841693249,72.97101572405718,52.78843889510968
70,71.11375174172981,70.58987986177662,72.84845575278067,52.62238022088168
71,71.20897754009312,70.67622684247313,72.8276719835628,52.63075927704792
72,71.2941036570443,70.78436558464577,72.74274741200469,52.655407789315824
