horizon_step,CNN,LSTM,dCeNN+ELM,dCeNN+ELM+ASP
1,224.9982965016564,372.3452625384909,678.993397544961,670.0222726157145
2,264.5405701948314,294.14286720769775,663.7582766734932,654.046272004164
3,290.8459411984875,316.64897667353847,652.9897388747213,642.3862079791821
4,320.30811626027395,342.0569551770604,663.8675681028731,652.8605637896045
5,345.8236513791272,363.9597494352308,670.8406787307297,659.3994021738113
6,370.5351669741464,384.3993883749757,663.8264998762502,652.3773317337647
7,388.4107549167927,402.62609610372334,660.2164974395439,649.3173659341762
8,407.0628700642866,417.8755706457836,662.2657769921991,651.6458987862597
9,417.1160199956849,430.7062666157253,663.6830489208257,652.9069435418852
10,430.7373312878697,441.9576827656656,684.799840017557,673.6542349756422
11,443.3863880677926,452.17984791067255,706.0147077492333,694.0344532647833
12,451.1000195504761,461.7728492669305,714.0489510197476,701.9876941111386
13,463.143505418209,470.65307855678896,718.2797973695317,705.950077225084
14,471.1082491883979,478.79327703891306,716.5955270646099,706.4939179018626
15,477.078334431901,486.0974893272633,691.436581084437,684.4490212698984
16,479.72904863487537,492.7816319079292,664.99793312603,659.5648033191543
17,486.25443920663474,498.6405125988918,643.5770773735682,639.3580370318241
18,492.12897211663625,503.4750005842674,623.0778471340848,619.4083990620942
19,491.22813579153024,507.30975264781176,619.9104926063252,616.2672863163111
20,498.1394062543597,510.5079133815639,634.4359588056438,630.8503651794402
21,498.11666431823227,513.4321447616834,652.4030191132509,648.4173620506111
22,499.2860830612256,516.6491675019888,673.8498616483957,668.3408226105593
23,500.2071562228112,520.9789719458805,700.8874336842126,693.6073504612166
24,503.7072057152471,527.6962574778827,710.3664097414521,702.9257573124152
