horizon_step,CNN,LSTM,dCeNN+ELM,dCeNN+ELM+ASP
1,57.602818063964335,71.94858240269444,77.26179145232463,55.50200165166736
2,59.24197839772686,67.36757089668902,77.37407043322251,55.56146142195718
3,60.78344451195306,65.52912630730214,77.8612660331666,56.04566523168991
4,62.01908781682399,65.15905032064792,78.0317750085255,56.23757656722733
5,63.40553425241562,65.40740579581852,78.11753544877827,56.33331616625096
6,64.15613591729216,65.85419614719002,78.57614476290303,56.811946078973484
7,65.08812593299241,66.35431913385688,78.826505520117,57.05535065490992
8,65.64169276350557,66.89431048577923,78.80406506605641,56.99559818187328
9,66.29476730331042,67.3797360766058,78.71529147461578,56.84967407968043
10,66.76631319263294,67.80997190422723,78.58022160188963,56.76963160670439
11,67.04213874449802,68.13236392055101,78.29918838836004,56.536288286161465
12,67.64461624101882,68.36682318085325,78.61091362860743,56.85043824728497
13,67.54417753184842,68.5911242288208,78.84367592509008,57.08226271588161
14,67.64908691917874,68.89011564368762,79.03974109932398,57.28075062932747
15,68.28096525807902,69.02895612210199,79.63952600938184,57.87894567895984
16,68.85907341014412,69.17606560679997,80.34426035394094,58.582948004276645
17,69.01449138957028,69.33056874095806,80.33556009447675,58.573673641618186
18,68.88012093774681,69.51358245811664,79.94453382766943,58.1802174677435
19,68.97161905168038,69.64891813476754,79.54274781088348,57.77650090378646
20,69.16488429156968,69.74173271245837,78.97138946595852,57.19717433955312
21,69.08930446764006,69.75874992876754,78.5932968928866,56.82158463226713
22,69.23878544748779,69.66146610862056,78.49209857304196,56.71212349307601
23,69.2962364817155,69.61501368716975,78.48689184653436,56.70118985266962
24,68.7385066059392,69.7848920808014,78.21026709543271,56.44479855612497
25,69.03811800681876,70.0231398138015,77.79209038172056,55.92314347150547
26,69.68283573654355,70.21981049337268,77.54886269775596,55.64244766991651
27,69.73137171109629,70.33938732219617,77.62330766852033,55.773502312899225
28,69.84063926818006,70.39959452244672,77.72192129818278,55.95751213323691
29,69.98856574864507,70.42290006986548,77.54809323299737,55.78057395152596
30,69.75917247866566,70.31235721908594,77.26981896461938,55.51467850874403
31,69.98192222136504,70.30739458208505,77.22076550609734,55.46698487782076
32,70.03387589641963,70.39329126858703,77.39959631911037,55.63359424863099
33,70.15886366975475,70.50158287296951,77.79663190769327,56.01529070235373
34,70.07800886125841,70.58517538221759,78.17688984586597,56.41880066580569
35,70.07335123879948,70.5635096755019,78.17464062421355,56.41464104721737
36,69.99016406891036,70.51054729354756,78.39016130332922,56.62335345337759
37,69.91521152437083,70.44888072279967,78.66497169341832,56.89721519221458
38,69.95787346405132,70.43619552601396,78.88692609839725,57.13210990502786
39,69.95476173576859,70.41600419237788,79.47385273632051,57.71923666194173
40,70.20000254987545,70.40404404573756,80.16160723939944,58.40409125156685
41,70.296268133788,70.384646891579,80.38394366861557,58.62380403632807
42,69.94886463528958,70.37642564015198,80.01175614521999,58.24952431202104
43,70.10260195671096,70.40223172034759,79.62580080733656,57.86162669391906
44,70.30399824770882,70.38403208908332,79.20806794070529,57.44253596124658
45,70.4089862116485,70.3179630181288,78.86444701919328,57.09906669399032
46,70.31319822022463,70.22605802913964,78.53510446757527,56.76637448431096
47,70.18734832200366,70.20799013271757,78.20891576623819,56.45700187548948
48,70.04077827954468,70.3062686005335,77.73961728064435,56.003878289052125
49,70.4724632223406,70.48166742467234,77.20610352211314,55.473794023183984
50,70.48930957692512,70.62125294655513,77.13935259402325,55.39373142779998
51,70.46425108806662,70.71745882430889,77.39308053407676,55.64181697497318
52,70.46673702670228,70.72287674344233,77.90338462960055,56.13872847725603
53,70.38279716523449,70.7424645091334,78.19902991750848,56.42943172583807
54,70.42224169924744,70.72731432246411,78.21782047343629,56.456373389638
55,70.68746164397692,70.73941580328903,77.90672633025815,56.14134033830449
56,70.52315243280462,70.78458313467024,77.39205598411154,55.60187142069075
57,70.5461131106538,70.87020219809388,77.0996670379393,55.27869899407026
58,70.75748379506025,70.94172816816065,77.1810885333718,55.35816130826382
59,70.16631440374245,70.97335341748958,77.34311951373715,55.56450120384916
60,70.29584120438153,71.00810425786833,77.59404048658794,55.793431052054544
61,70.35565116181037,71.03141831876255,77.93580681811754,56.16531183553322
62,70.38067634450384,71.05553608716465,78.20687030098165,56.44021904324613
63,70.18074038044979,71.03725055535611,78.63426885810351,56.8750999217468
64,70.59411113312422,71.00985298580063,79.16763516010481,57.40722067041971
65,70.43140954255679,71.0388996904554,79.1568684998062,57.3953472727961
66,70.55531871377006,71.08129616355129,78.83387679925123,57.07033845863669
67,70.32920057027687,71.10246253644358,78.52864989340046,56.7629609646301
68,70.29536183963921,71.10501300364969,78.40846763745532,56.64072002354538
69,70.71125372063123,71.08242727043891,78.56939943030528,56.80246412873132
70,70.64416704396542,71.03913403157817,78.80263108083803,57.04082992476345
71,70.66338599299755,71.06082566135007,78.75952179124236,57.00608722972868
72,70.33073283922894,71.27571345803264,78.38966941447877,56.64713574260715
