horizon_step,CNN,LSTM,dCeNN+ELM,dCeNN+ELM+ASP
1,204.21477119976217,265.1824074957331,387.8297349227188,386.5680255956329
2,242.5015584639208,265.16593034761974,399.11213864440657,397.8188286349216
3,279.6581390242808,298.18088285450216,427.0570589185875,425.5986770195988
4,314.804553788822,325.45453148073585,461.93928821012577,460.4594077477837
5,349.84373001786304,353.4262126032576,500.9559389701778,499.43685853988575
6,379.2399290357229,380.98691801034926,535.6561328773541,533.8866116512233
7,402.8857230268638,404.4461213829336,554.1571555129364,551.9629447703998
8,420.3875274267332,422.3041485973129,569.8932219144352,567.5476609793526
9,431.75834028188007,436.2355542175141,581.1694662068887,578.9355444316755
10,442.5101471934404,448.2795360528559,579.8732820814334,577.3579563124434
11,455.2404619822204,459.5310254092762,569.750984981426,566.6314462956044
12,462.9442915622004,470.3713346014691,564.2100319473427,560.5327597422835
13,470.50468105007536,480.0896726823041,568.1510286122943,564.1228149016927
14,476.86955294927503,488.35329433037816,574.8787126367447,570.7373603695987
15,483.5880550449663,495.1758614856845,567.6577963631402,563.324997974291
16,490.7044685941765,501.0833762705908,571.5607929569212,567.132296518216
17,497.74279850792,506.12596762628885,578.5297082731486,573.9296422661895
18,502.22799389580274,510.6002406272529,592.3302154771395,587.0489828257804
19,508.2467633408596,514.242084314715,607.6686202201987,601.9894549290055
20,510.7748515031845,517.3919766747599,624.5503479570702,618.746325772018
21,514.544696876994,520.4685573026322,636.4688486592945,629.9730359225665
22,517.1832404864815,524.0137033958066,633.5867572260937,626.4415746945378
23,520.2141028831812,528.6025456645344,632.8560257594984,625.3046700181956
24,521.7495037760235,535.0345207099618,638.1809941311523,630.7513987501
