horizon_step,CNN,LSTM,dCeNN+ELM,dCeNN+ELM+ASP
1,160.65396467160497,350.3666386905225,331.24876138191325,318.44809941292067
2,175.2449223086699,255.0598053863592,329.888966553236,317.4397702240951
3,194.79074778340785,227.1190141799393,326.768026255,315.50819906721705
4,211.40279450388945,229.8095271199474,337.29158146492733,327.40313968191737
5,232.2507390336072,242.65509468877931,345.5516884768185,337.42073248855587
6,248.56532647233155,256.5967165487117,355.4951482029404,348.27865220268313
7,259.94667425985034,268.8131622020013,353.288923668234,344.5906309017074
8,269.1581886949457,278.4827728430997,352.60895208587084,342.2152101004828
9,278.1549308148463,286.367339705938,362.236057494018,351.7638038880607
10,286.838009534764,293.36288547680505,373.8003154030427,363.7970773949239
11,287.93457730150186,299.67229961208386,365.4160397693345,355.6305864036321
12,296.0509417176763,305.6700618748433,386.5219192764564,376.4106108639315
13,305.3923569902176,311.03407123226305,413.3178286244958,402.36251565914
14,310.0885829223827,315.98482846516794,404.58510927307896,392.8191888046177
15,314.8935429158948,319.690863855132,396.89924001898737,385.9219241782899
16,317.7715732827488,322.5958967397278,397.4503218937068,388.5600126037261
17,325.1716404438988,325.0535005892947,395.3486671372388,388.3396701341264
18,331.2820373055447,327.4127021188378,392.4945620866759,387.0946805042004
19,334.9431669260327,329.2534830785069,391.8548217255183,387.497245480133
20,331.8891765371896,331.0965717071429,402.633282933594,397.7608603474261
21,334.875879244622,333.401739245679,399.3906715994116,392.5145881867806
22,334.618729851895,336.46828199794817,396.7797759902565,386.7511639225461
23,340.12686908370847,340.3751319694717,399.0649490466157,386.1114322882863
24,344.41502816806883,344.70931866859803,412.2356544675901,398.2908035241281
25,347.1038167081805,349.606584413657,433.729518829914,419.7871978099473
26,349.0287952109192,353.5875886255721,446.9819690757034,433.4545037517477
27,354.0942869080669,356.9005696981609,440.217477762968,427.90767578637104
28,354.68054393253624,360.19337232890234,428.7460029444093,418.0787388162453
29,359.7975193100804,363.7421180093485,422.3488932369508,413.3326677574987
30,365.708946755444,367.0129343509107,435.9461831736872,426.857149758223
31,369.4679804521806,369.58165952167593,434.7199564905496,423.52949117985406
32,373.3971249906763,371.6202348772107,420.3330987539893,406.57548388377376
33,375.8856166084914,373.1904252962152,412.22691358486,397.7148933967982
34,382.640507754291,374.57927229314174,414.36302482718577,399.49807167530207
35,379.4683094161488,375.847766290999,406.6546760538096,391.3397493489011
36,379.8242974575641,377.1843248922604,419.1669511195145,403.1597501341839
37,384.264712227691,378.4696627788944,443.66214287534206,425.46525706060487
38,385.7843799340088,379.6786077501365,455.0945991314386,434.7345297078273
39,385.1821412998088,380.5879128631324,453.0171098766712,432.83393934258095
40,385.7832564000783,381.3621774150216,446.4027535781498,427.0179291882903
41,386.9015219873502,382.0660088933844,442.3564668529231,423.8031696556265
42,386.9958159829071,382.7516007833341,432.3532916805875,415.7999592478431
43,387.5507475405562,383.3035374115794,417.8204878301625,402.7497237819322
44,388.643107997382,384.1676841898572,416.0075937065696,400.3498296313936
45,390.6439131841646,385.2898795435589,416.40422487743234,398.5160513907928
46,390.1375994432616,386.53660072777103,418.9529418969376,399.4246068628222
47,387.68157778720285,388.2991179986749,417.2285361887762,397.5176029997483
48,387.4680345876036,390.5753039752499,421.0051069237997,402.2879408236541
49,389.8435755358808,393.12049043719566,426.6113071804159,408.8740291701496
50,393.4778400376801,394.9491606170986,435.0735813125386,417.9719995828216
51,394.6831351605201,396.13420471274526,438.1841115131768,422.1835974603112
52,396.5741450953329,397.1646972821909,448.9998569583189,434.5681609810224
53,397.92361530390735,398.2115319658442,457.5880422028319,444.3509117880026
54,403.7153027950425,398.7276591230976,460.1335321377703,446.61168945308975
55,400.5755491985131,398.88049334362415,447.8643247947331,431.3045423558471
56,400.2525900011988,398.8130901521207,437.8417172699057,417.9109301379219
57,401.4534337956973,398.8274435803655,439.011459510816,417.0407840104865
58,403.395997538292,398.88063393278674,439.5817553210384,417.6401769631678
59,403.0774724633033,398.93874217662034,431.4884850914276,409.92371440355726
60,401.8111074950097,399.2364789295668,435.52548765692217,412.8385773660514
61,401.6828553038097,399.3827740180505,456.8207817511692,432.13406243442427
62,403.4029966642591,399.41901559310566,467.3411111276162,439.7012042161977
63,403.4622887543962,399.0298022052409,464.9382636937712,437.2574387163557
64,402.12562159809255,398.20046612498135,450.5843621702351,427.8033533892281
65,400.9609086514525,397.2410556680383,437.26459397194935,419.0711099398642
66,400.1482120479818,396.2646940269884,430.60119976261706,416.3781382977996
67,401.7272960264645,395.18886818060616,416.6806526110855,405.2661124718135
68,399.78296212224046,394.4792208354557,425.254841525213,413.3788523448578
69,401.3144554364721,394.32000568957847,437.01800767552754,422.62204353777975
70,401.6283867333643,394.3655136412205,449.3511718825153,433.6563937131679
71,400.5271121254221,394.9739413665866,459.7490047371618,442.5346633580583
72,399.1819020357387,396.096433164427,468.7014106460427,449.935241462011
