horizon_step,CNN,LSTM,dCeNN+ELM,dCeNN+ELM+ASP
1,50.08591148759636,54.81834974997541,78.3419275220924,56.57439624440124
2,53.63740254442049,54.61702939718192,77.2847147212763,55.53264641636417
3,56.24270796996797,56.69442007316812,76.23582226572138,54.502842657456455
4,59.01795770745417,58.62271745629637,75.48500081329946,53.77637924753633
5,60.45957723545368,60.2420447419602,75.16223182387274,53.390940085597215
6,61.94494861870204,61.62479874796228,75.28495851445948,53.163799136564094
7,63.15638391901894,62.67610159005064,75.67054076718213,53.78972267931299
8,64.05979350140242,63.50418346091941,76.06363552114777,54.25427178402435
9,65.04859599225745,64.21570856757003,76.31709283022816,54.60549847438531
10,65.57361212311687,64.80289303771477,76.4899279759971,54.76984892470629
11,65.73670756327158,65.25418158144628,76.63656819713138,54.91425033708115
12,66.42858395333809,65.81122215345485,76.78657950552773,55.05955886475993
