horizon_step,CNN,LSTM,dCeNN+ELM,dCeNN+ELM+ASP
1,60.72271673726879,70.45466801824935,71.83481699738155,52.22249446771169
2,62.51607284255967,65.25767437366963,71.86257971927925,52.524942962674416
3,63.65666735262823,64.8552722029183,71.82884631008176,52.92001679348086
4,64.43232125264615,65.04739761538846,71.72311609654531,52.94933187117453
5,65.13745271080239,65.29628477883766,71.75437966075084,52.85269234233592
6,65.77216356919594,65.64693087281549,71.71160692370361,52.99040299877728
7,66.2996555295012,66.13097831134908,71.77819113643899,53.015388907183
8,66.71418659080963,66.58992961729795,71.76571905842528,53.05943162442304
9,66.89473979244084,66.88706454541544,71.71477520697579,52.872557931831935
10,67.11305853729918,67.1210289799445,71.68184836396911,53.02234862547552
11,67.25694882248615,67.29321157104896,71.60155947648235,53.35665469331937
12,67.60060890996601,67.46329006919474,71.6655139085258,53.42818299738566
13,68.04563410632922,67.66866213029869,71.77674494141415,53.49684655054776
14,68.22737219432705,67.94262767315176,71.8064533490445,53.531896578270086
15,68.29971943154749,68.1839620405308,71.8850706777671,53.47107758366538
16,68.62400500642399,68.37280789297975,71.80218476507473,53.72565711861738
17,68.69290997427606,68.46767823465859,71.738007623674,53.4724177417797
18,68.69309835147465,68.53052719245598,71.81470735837704,53.84353792591442
19,68.55786633384578,68.55088813153134,71.92916086821967,54.09275803416767
20,68.57533539473111,68.51109504683616,72.02093277994094,54.180449921546256
21,68.7402536502667,68.40877017891549,71.95898807165757,54.36383997677715
22,68.79027306836447,68.290923892069,71.98001460747582,54.554223380426926
23,68.5919172285499,68.2951870099991,72.0219067771661,54.29268633378097
24,68.47358244354156,68.71268698024791,72.10798019425535,54.6424332295045
