horizon_step,CNN,LSTM,dCeNN+ELM,dCeNN+ELM+ASP
1,55.656748973688885,62.87864849682201,81.01216314217938,59.261518061290495
2,57.94645243052945,59.06301422389656,80.56545027684588,58.7279509054197
3,59.323229573564994,60.04094610843289,80.74547500532637,58.76350582052107
4,61.36449276236095,61.171778116055854,81.62776284385986,59.72894276902972
5,62.39332726128123,62.02945343872819,82.07782299791508,60.10506165968377
6,63.52571116570183,63.02274516599906,82.01350024283973,60.08961389302105
7,64.79544280505412,64.01041682499181,81.787696503026,59.9713964632377
8,65.45156078975823,64.83928080696992,81.84548499775826,60.0659948544113
9,65.46242875421441,65.49665669509584,82.19076395142987,60.42646161099281
10,66.02937119069546,65.9863526525125,83.19170835933282,61.43337297413799
11,66.6540059684841,66.35373931154076,84.30282310457461,62.55637125979065
12,67.16877807063597,66.65980810739426,84.67657411015956,62.91702120023084
13,67.53851747797151,67.02866100265005,85.06876817550713,63.28356680659499
14,67.54313710368478,67.41544699065689,84.31471234242126,62.55143207946821
15,67.67534446471167,67.71872451158775,82.32407005664474,60.5971656595609
16,68.01050785316856,67.95162281983866,81.05679060883368,59.31878521975561
17,68.17250056986873,68.10702010408298,80.03524307650677,58.2954223661711
18,68.50756147613963,68.24507335609002,79.37136735350244,57.62631904752862
19,68.3512928008048,68.42222897889675,79.11760177066883,57.36479175376002
20,68.62175729226485,68.51168983582704,79.40912969591369,57.6601453653659
21,68.67774338824287,68.50183362925169,79.93367923648816,58.18474386648378
22,68.56020597851752,68.48306369540128,80.66754656355222,58.91644775045394
23,68.78527114709382,68.72428114992222,81.4655780301482,59.71829256522434
24,68.84633944687525,69.21476648424661,81.22672746644787,59.479149401240285
