horizon_step,CNN,LSTM,dCeNN+ELM,dCeNN+ELM+ASP
1,0.994086799290465,0.9843361633423008,0.9922707319499572,0.9928352717704616
2,0.9922095270827178,0.9899596890432092,0.9909374019698266,0.9914678852194346
3,0.9906303081416392,0.9894245966814682,0.9898250053344392,0.9903550875126388
4,0.989375887945137,0.98902090130244,0.9889945985121216,0.9895384413650568
5,0.9886458541078418,0.9885666094944758,0.9884475574330632,0.9889815417599404
6,0.9878270112536331,0.9879682851600508,0.9879105771769798,0.9884445912108633
7,0.9873938668192684,0.9874503896994632,0.9875546460464556,0.988120283571084
8,0.9871891501033158,0.9870710938315832,0.9873743660246624,0.9879690495711244
9,0.9867590186027404,0.9868102665303328,0.9873228404369634,0.9879057988539506
10,0.9870048785181742,0.9866169051121428,0.9872112901519184,0.9877626736373496
11,0.9864788865851236,0.9865108037136238,0.9871034261350108,0.9876772571262542
12,0.9862610243374806,0.9863954193302898,0.9869915351958114,0.9875645892946304
13,0.9857374189413596,0.9862724402216132,0.9868825978324076,0.987456034037773
14,0.9853702166248904,0.986090271059042,0.9867929595382527,0.9873764079759498
15,0.9852996255908972,0.9858646530410968,0.9866961489940757,0.9872897134117212
16,0.9857768784454876,0.9856146082879036,0.9864817199941452,0.9870898000615648
17,0.9854159173688626,0.9854079734412908,0.9863008237139866,0.9869282143384592
18,0.9852043307388332,0.9852598640680108,0.986217489146113,0.9868038478842076
19,0.9852791443531552,0.9851912195444156,0.9861919994597736,0.9867291683420985
20,0.9857698244507938,0.9852117088619776,0.9861774178158488,0.9867131838574787
21,0.9855572439007056,0.9852856039052478,0.9860654737190604,0.9866083896930778
22,0.9852887950222936,0.985309431168882,0.9858532099583406,0.9864232600997918
23,0.9851819660337572,0.9851822727587306,0.9858498500126398,0.9864349584348812
24,0.985896289640904,0.9847975822897416,0.98579290012152,0.98640011581371
