horizon_step,CNN,LSTM,dCeNN+ELM,dCeNN+ELM+ASP
1,110.40518661611225,147.96553562899865,576.3050242253798,560.2896086174129
2,138.9108129837002,153.51239540683486,538.5321840137153,526.4691076300671
3,161.77439703261706,172.37126622556272,499.2679497557145,491.2251371748165
4,186.77359136875805,190.34650668857364,475.78043575300126,471.0071020638575
5,204.7280807335245,208.75225143426803,472.4853794051096,469.667700105352
6,223.83468875004985,225.91662454396177,480.044687179728,477.6007537296343
7,236.1696883142846,240.0672174599728,487.8096684219554,484.4433785730371
8,245.8708703961105,251.08098244500823,491.7348942835939,486.43296473367
9,253.9572021611401,260.0169075946152,496.8453369817005,489.5070356092311
10,262.9435410690874,267.1850630155258,507.4556047834705,498.7748882261605
11,270.9865562029692,273.4236350121096,520.7004606084412,511.5841167781033
12,279.21415978554984,280.86821541957147,529.8639158279973,520.7018292480411
