horizon_step,CNN,LSTM,dCeNN+ELM,dCeNN+ELM+ASP
1,23.23803770644768,24.90951385247705,25.887582467853385,24.380010810262696
2,27.003496866964408,27.547432076059074,29.715207343462723,28.48460276725613
3,29.92490803536453,30.15573856032596,32.24730134074017,31.16624016341383
4,32.45342133754874,32.17194476413024,34.04322843438257,33.04673385035709
5,34.20477579469755,33.534909085881274,35.28079559220564,34.310679501886895
6,35.07177883807397,34.57423885145167,36.365306051124165,35.39087543747812
7,35.560812950880674,35.39634377317701,37.1152325774491,36.137390998807575
8,36.065780889980246,36.072307873692445,37.61588443359472,36.65194129713955
9,36.31179915263774,36.767461665225575,38.14121982888434,37.18806723322244
10,36.38019698288595,37.45162087084142,38.58384067652766,37.597085373491325
11,36.48535522297642,37.82484290226633,38.94135966957874,37.92730983718768
12,37.60792009716402,38.216145280080895,39.57182638703961,38.50116222518084
