horizon_step,CNN,LSTM,dCeNN+ELM,dCeNN+ELM+ASP
1,29.698802941701043,60.7883591584415,27.9129917767911,26.211181766838543
2,31.33976170363137,42.64122425453438,31.270808565622623,29.784760215026484
3,32.6771843215944,36.3963267572422,33.548947723901314,32.113408316127526
4,34.6018705975089,35.47193543537225,35.08848400766034,33.69107397209418
5,35.584298212701995,35.41389973617064,36.09007411521391,34.7789200380987
6,36.19542223373097,35.350203878799114,36.865427391221175,35.61802350983108
7,36.36016595361421,35.4490273773476,37.37370426808514,36.14544128924825
8,36.53462047395084,35.765727323168775,37.69287681375253,36.454745305967
9,36.92082487039885,36.15234707152879,38.03287404408878,36.82589613547605
10,37.305386137763314,36.49073642911705,38.403566320776,37.228946312610375
11,37.537004298635175,36.730225002050645,38.68276642690539,37.52869032574727
12,37.58692420449837,36.97567418020064,38.91071689281341,37.72167651898003
13,37.52826002296363,37.1857530197009,39.33761460510275,38.07547531774348
14,37.81044470278229,37.39390428610381,39.690750425577306,38.40343566965032
15,38.05592597198568,37.55411364594385,39.77686752062726,38.51689802319176
16,38.20058320058273,37.68074665137656,39.85124993319546,38.61911660466013
17,38.05002091064156,37.76446985795552,39.80796111482424,38.576395855644144
18,37.83741741593766,37.78362487351353,39.61018629878395,38.34671272381804
19,38.1712970673679,37.78102432544379,39.42660680416515,38.1952568732177
20,38.39496573429184,37.7757713652592,39.54171191417595,38.33832575849989
21,38.56085353860282,37.76278893158317,39.75934525364886,38.595555626212416
22,38.57410723954726,37.7530270227036,39.88738157058881,38.787585030278045
23,38.16209243251381,37.76199988255647,39.88658546232739,38.820187853790856
24,38.14554279247578,37.80027543578244,39.608012052221405,38.54605659279338
25,38.13427285957924,37.93455057201398,39.60379975670902,38.50167407183541
26,38.075673592094304,38.15523977150461,39.88037752203015,38.7311464647491
27,38.138985784357416,38.39454868070159,40.24649680779649,39.05730898529658
28,38.56579312628234,38.60599983467834,40.52041066116337,39.34680182275719
29,38.98573094855527,38.7427013289299,40.710867719381966,39.61545118002795
30,38.936679497106574,38.80436091421699,40.7352619255006,39.70379123562179
31,38.450033460529326,38.791368072921934,40.76438295411201,39.72407089905267
32,38.25483406899369,38.74342182480794,40.82902451597032,39.75598319862754
33,38.77183462189773,38.66703071131448,41.07445605892581,39.99489598545508
34,39.425490601742375,38.59106348334919,41.281177337285214,40.19720343376696
35,39.239403642681765,38.52338670298722,41.472023474297465,40.34740154022939
36,39.05080651536973,38.44835094566781,41.725793536267965,40.54576756350288
37,38.89361387168834,38.42340675160411,42.2015843610275,40.953632397975845
38,38.95369964511091,38.468450441381975,42.6806348319948,41.37974528105758
39,39.54330582228449,38.57590207196821,42.83332892033299,41.52000665979855
40,39.74061156134975,38.76238745057849,42.87459094941786,41.57500671490129
41,39.78576153605609,39.00567601783181,42.7821088004558,41.46941893450334
42,39.72326005840377,39.22857908596117,42.45283650483859,41.17062216339821
43,39.96048930920598,39.41087499814656,42.115646039900575,40.87979207787343
44,40.17722837651427,39.561271059572334,41.894309761726525,40.683333273761086
45,40.27026144028419,39.66974680568072,41.92359305323792,40.76279526517817
46,40.04374883790476,39.76261085205889,41.934051703892585,40.838114983521486
47,40.125309754888285,39.86426175974271,41.92107507303068,40.86260511409227
48,40.02897883320558,40.00911954147588,42.1382482039478,41.05680064501491
49,40.18934040866328,40.18810490911175,42.43281599576423,41.32302437526249
50,40.38544719309384,40.33206951931847,42.58894433430855,41.483454865038254
51,40.37702613660067,40.442873274312944,42.6649644210434,41.53897463602689
52,40.83858972488999,40.53846446832284,42.73699072735588,41.59185706655117
53,41.313235905717335,40.61218289575413,42.759970593068246,41.62470990841021
54,41.26114467286276,40.652626510378006,42.773664061071166,41.66648064820962
55,41.34342896762068,40.66068836348638,42.78539936751272,41.70487888229608
56,40.77920832001796,40.6130766852697,42.83784097131894,41.76664439943524
57,40.95482749561333,40.48394200532756,42.871563095216416,41.81590355087791
58,41.42724404329852,40.3193011815823,42.83863035908427,41.81846702631728
59,41.03901619836376,40.15472243221206,42.98567509997506,41.95943381936132
60,40.86811007115339,40.02417189446804,43.16286545034805,42.07250100283152
61,40.4796541271677,39.97130910238334,43.32425388187654,42.16760307134263
62,40.52627981705052,39.99223064600269,43.33422626089624,42.13714726515297
63,41.16592394566813,40.09626575285707,43.09611277718054,41.86188324636757
64,41.35909299895569,40.27091399335435,42.799601555351416,41.586820348741696
65,41.09825600391779,40.445397623396566,42.73760374724799,41.57126330719138
66,41.0454729631628,40.59559799372644,42.89213996027678,41.76717366703683
67,41.03197216934788,40.68583232546808,43.22057308747527,42.07391737285235
68,41.3172997843612,40.80449875851328,43.46719849711146,42.248430626377456
69,41.42992967356331,40.942758396017055,43.48259905830967,42.27430370969788
70,41.03653829547191,41.15365658263266,43.2389781853043,42.13273176569791
71,40.79426937459403,41.45109764248557,42.92835869287472,41.91274827363408
72,40.81119764986197,41.8078781470137,42.80271924256469,41.8006302957624
