horizon_step,CNN,LSTM,dCeNN+ELM,dCeNN+ELM+ASP
1,54.82186730097565,63.9761954129301,76.20812356756217,54.44714302761
2,56.48096099902629,59.65936096828304,76.16248129254545,54.40494926599163
3,58.45889459335375,60.15977360298115,76.23384746804028,54.482064737511216
4,60.3183297390718,61.37153047755513,76.39002032969172,54.64709650637259
5,61.83716827369407,62.14662204560069,76.48324338261789,54.70701920031134
6,63.05688669422624,63.05442160325799,76.48469185445492,54.374175889270425
7,64.19042079283214,64.12331653891674,76.53161637447018,54.038445527514845
8,64.99220895162122,65.15645338725137,76.8097163383668,54.09129538077183
9,65.24294246229876,66.02136128843155,77.08621570897765,54.71534508189242
10,66.29458500657076,66.54913950220106,77.38256244754727,55.36152858307278
11,66.71378028325863,66.83724784250239,77.4835837586852,55.73237242601002
12,66.74848788362445,67.00052972431277,77.2983256278274,55.5963780326188
13,66.95796642655745,67.19306667128603,77.02892814576343,55.33384021016104
14,67.85271572845448,67.49291648747011,76.73524447719704,55.023116654825735
15,67.59892860435106,67.88541641532346,76.61077966277942,54.80515168846303
16,67.96935434218719,68.16475060958685,76.72310215957843,54.98116799335708
17,68.27709273592632,68.34648575706855,76.81975054737754,55.100698109977294
18,68.51532414213077,68.51130490117573,76.73957839668309,55.01078449232896
19,68.50039576470847,68.640304309093,76.4789807157992,54.74732548988479
20,68.59742310228121,68.67812010940024,76.25344323516809,54.51645898634359
21,69.25496624734718,68.64662393823018,76.32645903920707,54.57721345621914
22,69.1072560967943,68.6716096579679,76.72360753689806,54.96555574067386
23,69.00181056983996,68.81209632861064,77.13708517593231,55.37476558728392
24,69.17582926236705,69.22441877265835,77.36981304174698,55.60691189271465
