horizon,CNN,LSTM,dCeNN+ELM,dCeNN+ELM+ASP
12,0.9875289661454112,0.9870088845469932,0.9758544672484312,0.97630786282296
24,0.9811371722722894,0.9803673888123152,0.9697363418706496,0.9701663618643308
72,0.971185707963144,0.9696681415617004,0.9623958255284788,0.9632220061608516
