horizon,CNN,LSTM,dCeNN+ELM,dCeNN+ELM+ASP
12,0.9891291820247132,0.9886393087407792,0.9460456987742392,0.9569627849545368
24,0.9873344860813924,0.9861164846893852,0.981988403289532,0.9828805492534112
72,0.984964468982696,0.9837031464522422,0.9633897195723404,0.973191938381097
