horizon,CNN,LSTM,dCeNN+ELM,dCeNN+ELM+ASP
12,10.18163878470923,9.833927411682856,14.550188702967525,12.917234176931055
24,11.51490178942299,11.568825557400432,14.938592469469045,13.281484134928856
72,13.101601223184028,13.142123723656418,15.45841903912111,13.456711060245702
