model_label,RMSE,MAE,sMAPE,R2,Bias,NRMSE_mean
CNN,36.86587390624414,11.48886615365834,67.28957470641538,0.9870683534216866,1.5870236133218345,0.1998976134598905
LSTM,37.6894357004304,11.087685457148226,67.14088417996635,0.986484129239478,0.8474417359837462,0.2043632077819796
dCeNN+ELM,36.418450911884825,11.73889326109616,67.68184509698249,0.9873852344414678,-0.401820578944619,0.1972945466304643
dCeNN+ELM+ASP,35.589292552601286,10.138128978011355,43.29225430487353,0.9879531096785054,-0.021237263378095,0.1928026361157774
