model_label,RMSE,MAE,sMAPE,R2,Bias,NRMSE_mean
CNN,442.7453781153701,276.7047125856902,65.62368883938952,0.9811371722722894,-8.119692346209929,0.1670039785609752
LSTM,451.6891618169512,273.33815963376856,64.97017941143481,0.9803673888123152,-42.46570721313945,0.1703775822966276
dCeNN+ELM,561.0095691616388,383.8054245476001,75.06379260345958,0.9697363418706496,-42.13392490110962,0.2115452668348379
dCeNN+ELM+ASP,557.0095827023075,370.8048413229136,53.24619481580304,0.9701663618643308,-49.51661138436742,0.2100369535200767
