model_label,RMSE,MAE,sMAPE,R2,Bias,NRMSE_mean
CNN,357.7714258240174,214.630731284492,60.94934855133335,0.9876783283212816,-10.881137245000328,0.1349564934502716
LSTM,362.7184857096352,222.6255500729169,61.07363754647503,0.9873352183016296,-14.27209837448394,0.1368225951198327
dCeNN+ELM,713.9637225966042,506.40212843665057,76.31325003816136,0.9509931507102328,-50.95248377501655,0.2692754660588539
dCeNN+ELM+ASP,713.451158678571,498.9753018741153,54.52784623768247,0.951063490771518,-58.37446660776048,0.2690821496709968
