model_label,RMSE,MAE,sMAPE,R2,Bias,NRMSE_mean
CNN,506.4382007544512,319.99235095219365,68.91037309403148,0.9753412864560655,-21.45427308001259,0.1909346839724365
LSTM,542.314183894865,336.77619234437327,69.86228228697645,0.9717239052846623,-26.246070862676167,0.2044604596601923
dCeNN+ELM,658.4953048339797,462.2978837221937,78.41527338426677,0.9582992103369125,-16.676022293586563,0.248456985900731
dCeNN+ELM+ASP,654.5056310197604,446.1552769390883,56.64066280614048,0.9588029908211482,-28.48974363827213,0.2469516413320891
