model_label,RMSE,MAE,sMAPE,R2,Bias,NRMSE_mean
CNN,37.29969270713845,11.595548321257644,66.81573419123235,0.98676221668475,0.6362033697419154,0.2022499066184182
LSTM,36.68397096939873,10.390210183077492,66.78309421930392,0.9871956527851792,1.4121554987382672,0.1989112822244174
dCeNN+ELM,37.478088100808165,12.148398127026578,68.1510820031357,0.9866364681278288,-0.5404047615736328,0.2031620015790058
dCeNN+ELM+ASP,36.39303015661002,10.28676049125994,43.29924000536373,0.9873990632141186,-0.1521007045199803,0.197280096846311
