model_label,RMSE,MAE,sMAPE,R2,Bias,NRMSE_mean
CNN,505.0699390000896,357.2468921345847,65.55838047891419,0.5803918621720188,-52.62054159949474,0.6167592947252838
LSTM,508.5445736471172,371.3173530152191,66.5922141866103,0.5745986047501075,-17.830783480793453,0.621002297622212
dCeNN+ELM,762.6757575664,649.1396173284005,89.22080670309587,0.0402441446181428,89.24819942126722,0.9345108634505608
dCeNN+ELM+ASP,762.6757575664,649.1396173284005,89.22080670309587,0.0402441446181428,89.24819942126722,0.9345108634505608
