model_label,RMSE,MAE,sMAPE,R2,Bias,NRMSE_mean
CNN,82.12902757693033,49.75597898277114,118.27412533891524,0.8751009291402223,3.549404545348453,0.5228004113478202
LSTM,83.94733402278214,47.200412989180485,118.02112284505412,0.8695092692706821,1.8334026519069628,0.5343750200567482
dCeNN+ELM,182.82390693238548,66.65201864998879,120.83331065259664,0.388639330614417,-7.878147203890634,1.148174086105505
dCeNN+ELM+ASP,163.9885840618267,57.40302839232145,40.2350205607427,0.5081204615793864,-4.808786534452037,1.029884142594977
