model_label,RMSE,MAE,sMAPE,R2,Bias,NRMSE_mean
CNN,719.7111550892679,557.8226965509125,84.36131411865917,0.1484130161460852,-99.51554456116106,0.8792039143204031
LSTM,769.77540665869,585.0234791705957,87.25457977507028,0.0258168570225952,-149.1133941437902,0.9403627356560232
dCeNN+ELM,843.1148409003855,668.4952700274962,97.73411122379588,-0.1708809333384044,-70.939541657346,1.0358330362063453
dCeNN+ELM+ASP,837.3837852203469,661.9921358843178,97.73411122091858,-0.1550169569222332,-64.43640751416758,1.0287919825826393
