model_label,RMSE,MAE,sMAPE,R2,Bias,NRMSE_mean
CNN,1.2616546460694122,0.9643419417227824,48.00948716358856,0.1317169309104841,-0.1160872923938519,0.587228728589816
LSTM,1.2936099699385448,0.9938855692106868,49.19967867504923,0.0871759830749835,-0.0962057483536427,0.6021021206593555
dCeNN+ELM,1.3230654100145165,1.0311966262648584,50.65960539686297,0.049054029332699,0.0293436980963382,0.6156334428176389
dCeNN+ELM+ASP,1.3230468102403308,1.0311737158546035,50.65928299891298,0.0490807661151104,0.029366608506593,0.6156247881865596
