model_label,RMSE,MAE,sMAPE,R2,Bias,NRMSE_mean
CNN,11.314744661906529,8.455110290796299,12.742099674008807,0.6551676702235112,-0.0353365117648261,0.1537646347020684
LSTM,11.730012244813294,8.751247124189659,13.23184865026472,0.629391486288868,0.8771248093173849,0.1594080203989852
dCeNN+ELM,11.8882007861259,9.054667527885137,13.66007696440244,0.620581860882242,1.444111700597709,0.1614140346613859
dCeNN+ELM+ASP,11.87824538875544,9.03697281966726,13.645729886693802,0.6212170582244969,1.4377085645681678,0.1612788635883924
