model_label,RMSE,MAE,sMAPE,R2,Bias,NRMSE_mean
CNN,0.4778257579126632,0.1834080867481533,174.73731828023088,0.0568718859319296,-0.0534421491502855,3.288099868631833
LSTM,0.4816509971228589,0.1740968882415264,176.01996643847156,0.0417109981598475,-0.059056610657275,3.3144227872611567
dCeNN+ELM,0.4964566604683469,0.2533725822988613,176.37294065085587,-0.0154490929718047,0.0112851110363449,3.406553302832887
dCeNN+ELM+ASP,0.4916577441577013,0.22347983339232,108.0089558590314,0.004087367345323,0.0239459460828477,3.3736244179779105
