model_label,RMSE,MAE,sMAPE,R2,Bias,NRMSE_mean
CNN,1.0976958897755795,0.8233248400144061,42.17580786994057,0.3414638811562753,-0.0452563505574771,0.5116469628868924
LSTM,1.092956100956434,0.8117710085316113,41.585678300832726,0.3471386464821187,-0.111381578702956,0.5094377002153003
dCeNN+ELM,1.157627412361988,0.8734916467621331,44.798888858134006,0.2682443769247911,-0.0318379829335296,0.5389629205349413
dCeNN+ELM+ASP,1.157563455844837,0.8734346110413739,44.79888885742406,0.2683252306567281,-0.0317809472127704,0.538933143949744
