model_label,RMSE,MAE,sMAPE,R2,Bias,NRMSE_mean
CNN,1.1888203919284586,0.8962909494427231,45.34189491236609,0.2279771239682633,-0.1218912580396358,0.5539854051564772
LSTM,1.2075517051659694,0.9063767369223008,45.56746638918308,0.2034571413555611,-0.1668799519231885,0.5627141199593604
dCeNN+ELM,1.2435558925369408,0.955738488451638,47.89630194679777,0.1587434756464504,-0.0317932536753312,0.5781609346849218
dCeNN+ELM+ASP,1.2434989170030315,0.9556845289925144,47.89630194628513,0.1588205609498101,-0.0317392942162075,0.5781344453022275
