model_label,RMSE,MAE,sMAPE,R2,Bias,NRMSE_mean
CNN,2.760572549130959,1.965699773829712,0.2275211296621737,0.8505591102953123,-0.1620860347752896,0.0031897171787619
LSTM,2.957376001067239,2.1631001283310094,0.2503239550743337,0.8284920709531298,-0.2477541971514114,0.0034171146987722
dCeNN+ELM,7.158694482504049,5.586992234409022,0.6466239062743587,-0.0188463822457018,-1.5222286081299246,0.0082703655651164
dCeNN+ELM+ASP,7.1480163361110085,5.582716394799022,0.646119778147391,-0.0158091589592745,-1.51786696157684,0.0082580292132237
