model_label,RMSE,MAE,sMAPE,R2,Bias,NRMSE_mean
CNN,0.4625838297656138,0.1716411182030325,174.0587758696206,0.1149695354020219,-0.0449828840361415,3.1874818349209657
LSTM,0.4683997539492726,0.1658399270767035,175.24178476255577,0.0925752048151469,-0.0556697703977576,3.227557063443508
dCeNN+ELM,0.7175576344590928,0.2955128247552051,176.82825023966828,-1.111738762347645,0.0371163994664704,4.929949727383685
dCeNN+ELM+ASP,0.6849071473237792,0.2700780321054437,137.44729924864677,-0.9239332902353944,0.0493024929823874,4.705625920595646
