model_label,RMSE,MAE,sMAPE,R2,Bias,NRMSE_mean
CNN,13.0538543435786,9.954756612901248,15.07773930686889,0.5422171091371852,1.9519777719072775,0.1773299459200084
LSTM,13.435737320739312,10.342721449432634,15.639257551063803,0.5150409801116413,2.031017745120896,0.1825176311741336
dCeNN+ELM,13.425047474370622,10.310315924330071,15.560030194629933,0.5177699345017295,2.2667517793642213,0.1823685464975792
dCeNN+ELM+ASP,13.424187000291628,10.304012416950828,15.558141581626224,0.5178317492810567,2.270179929040133,0.1823568576445316
