model_label,RMSE,MAE,sMAPE,R2,Bias,NRMSE_mean
CNN,363.4623401200516,262.83286648775487,3.7651566616387417,0.9180746284680332,7.206151727050056,0.0517557487986688
LSTM,371.3671222271908,267.4300834390374,3.8344697895186046,0.9144723602484376,0.1671193272162651,0.0528813617491335
dCeNN+ELM,560.4890240849686,445.5581198576738,6.413455754027591,0.8053229124031093,-44.71705407059997,0.0797812470103192
dCeNN+ELM+ASP,560.4890240849686,445.5581198576738,6.413455754027591,0.8053229124031093,-44.71705407059997,0.0797812470103192
