model_label,RMSE,MAE,sMAPE,R2,Bias,NRMSE_mean
CNN,2.8098777682787386,2.014409702739532,0.2331462459483307,0.845173259562505,-0.2667135062764753,0.003246687137609
LSTM,2.894122089087361,2.1142346026773637,0.244672598997766,0.8357502148124871,-0.1497917866598604,0.0033440276539381
dCeNN+ELM,3.0145843014900824,2.20231128127878,0.2548386580279723,0.8219305942483845,-0.2534476092647648,0.0034831505747409
dCeNN+ELM+ASP,3.0224811933392948,2.2112024691186343,0.2558844591184697,0.8209964444581271,-0.1877224573761766,0.0034922749052065
