model_label,RMSE,MAE,sMAPE,R2,Bias,NRMSE_mean
CNN,1.25487113321941,0.9553314081109656,47.64690156109639,0.1410287897907428,-0.1310050394088081,0.5840713878399605
LSTM,1.3131744403205448,0.9916121906648732,49.16268600850262,0.0593562114230258,-0.1872736859366716,0.6112082727301679
dCeNN+ELM,4.575933482424855,1.2729319605104772,57.383618397921474,-10.338798440461415,-0.0221743078800334,2.1284024952518896
dCeNN+ELM+ASP,1.9310762151923009,1.181051748761992,57.37383746155524,-1.0193261030194978,0.0697059038684515,0.898200869991419
