model_label,RMSE,MAE,sMAPE,R2,Bias,NRMSE_mean
CNN,2.1615283668088967,1.626579216658676,41.87343908991056,0.9338518607966232,-0.1453863027350409,0.2686161447104602
LSTM,2.233965875489841,1.6677513648615514,42.93661537848303,0.92934403656474,0.113727554162852,0.2776180549389305
dCeNN+ELM,2.99921526440157,2.345374963941888,54.45004289165632,0.8733442818678612,0.0512923650277685,0.3706903752239786
dCeNN+ELM+ASP,2.99921526440157,2.345374963941888,54.45004289165632,0.8733442818678612,0.0512923650277685,0.3706903752239786
