model_label,RMSE,MAE,sMAPE,R2,Bias,NRMSE_mean
CNN,619.309727463367,464.6516479261364,75.86951788887629,0.3686754504371545,-35.006778631464655,0.7569364463123541
LSTM,643.8513118774077,474.58810036843965,76.56364903896214,0.3176486668474521,-103.44757689227544,0.7869318086802696
dCeNN+ELM,739.9678006204656,564.2559178195436,91.91925705600578,0.0984132685983284,-138.24303511633477,0.9045974657251477
dCeNN+ELM+ASP,732.9710686204508,555.8100554436937,91.9192570517094,0.1153824866242154,-129.797172740485,0.8960440853885109
