model_label,RMSE,MAE,sMAPE,R2,Bias,NRMSE_mean
CNN,0.4898178630138662,0.1947770917351098,174.28764976828344,0.0139170660196568,-0.0450040876774494,3.3523830091304063
LSTM,0.4925146440617961,0.1930582572414943,175.26058711198814,0.003029058618312,-0.049153328115235,3.370840161568249
dCeNN+ELM,0.5388396180325394,0.2750624463029135,175.7623348552847,-0.1831419994963563,0.0301451630646439,3.680238502001838
dCeNN+ELM+ASP,0.5248643785684053,0.2573517914332852,140.41179846495675,-0.122566377622564,0.0340507557947635,3.5847885524632424
