model_label,RMSE_ratio,MAE_ratio,RMSE_gain,BASE_RMSE,BASE_MAE
CNN,0.2642121246277791,0.2580481504548893,0.7357878753722209,127.92732238769533,39.45635223388672
LSTM,0.270099638053898,0.2492355881316111,0.729900361946102,127.92732238769533,39.45635223388672
dCeNN+ELM,0.5841639764303814,0.3644754290648268,0.4158360235696186,128.96929969543163,39.92090424394347
dCeNN+ELM+ASP,0.5217276046039169,0.3235706811147807,0.4782723953960831,128.96929969543163,39.92090424394347
